STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,nrg_prc,Components of energy prices,nrg_cons,Energy consumption,currency,Currency,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,LU,Luxembourg,2020,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,LU,Luxembourg,2021,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,LU,Luxembourg,2022,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,LU,Luxembourg,2023,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,LU,Luxembourg,2024,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,LV,Latvia,2017,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,LV,Latvia,2018,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,LV,Latvia,2019,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,LV,Latvia,2020,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,LV,Latvia,2021,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,LV,Latvia,2022,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,LV,Latvia,2023,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,LV,Latvia,2024,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,MD,Moldova,2017,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,MD,Moldova,2018,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,MD,Moldova,2019,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,MD,Moldova,2020,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,MD,Moldova,2021,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,MD,Moldova,2022,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,MD,Moldova,2023,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,MD,Moldova,2024,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,ME,Montenegro,2018,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,MK,North Macedonia,2017,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,MK,North Macedonia,2018,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,MK,North Macedonia,2019,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,MK,North Macedonia,2020,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,MK,North Macedonia,2021,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,MK,North Macedonia,2022,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,MK,North Macedonia,2023,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,MT,Malta,2017,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,MT,Malta,2018,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,MT,Malta,2019,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,MT,Malta,2020,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,MT,Malta,2021,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,MT,Malta,2022,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,MT,Malta,2023,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,MT,Malta,2024,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,NL,Netherlands,2017,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,NL,Netherlands,2018,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,NL,Netherlands,2019,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,NL,Netherlands,2020,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,NL,Netherlands,2021,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,NL,Netherlands,2022,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,NL,Netherlands,2023,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,NL,Netherlands,2024,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,NO,Norway,2017,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,NO,Norway,2018,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,NO,Norway,2019,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,NO,Norway,2020,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,NO,Norway,2021,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,NO,Norway,2022,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,NO,Norway,2024,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,PL,Poland,2017,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,PL,Poland,2018,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,PL,Poland,2019,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,PL,Poland,2020,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,PL,Poland,2021,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,PL,Poland,2022,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,PL,Poland,2024,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,PT,Portugal,2017,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,PT,Portugal,2018,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,PT,Portugal,2019,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,PT,Portugal,2020,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,PT,Portugal,2021,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,PT,Portugal,2022,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,PT,Portugal,2023,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,PT,Portugal,2024,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,RO,Romania,2017,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,RO,Romania,2018,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,RO,Romania,2019,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,RO,Romania,2020,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,RO,Romania,2024,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,RS,Serbia,2017,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,RS,Serbia,2018,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,RS,Serbia,2019,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,RS,Serbia,2020,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,RS,Serbia,2021,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,RS,Serbia,2022,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,RS,Serbia,2023,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_NUC,Nuclear taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,RS,Serbia,2024,,0.0000,,,,,
